Year,League,Franchise,Rank,Gamesplayed,Gamesplayedathome,Wins,Losses,DivisionWinner,WildCardWinner,LeagueChampion,WorldSeriesWinner,RunsScored,Atbats,Hitsbybatters,Doubles,Triples,Homerunsbybatters,Walksbybatters,Strikeoutsbybatters,Stolenbases,Caughtstealing,Battershitbypitch,Sacrificeflies,Opponentsrunsscored,Earnedrunsallowed,Earnedrunaverage,Completegames,Shutouts,Saves,Outspitched,Hitsallowed,Homerunsallowed,Walksallowed,Strikeoutsbypitchers,Errors,Doubleplays,Fieldingpercentage,Homeattendancetotal,Battersparkfactor,Pitchersparkfactor
2011,AL,MIN,5,162,81,63,99,0,0,0,0,619,5487,1357,259,25,103,440,1048,92,39,37,25,804,724,4.58,7,8,32,4265,1564,161,480,940,119,153,0.98,3168116,95,97
2011,AL,NYY,1,162,81,97,65,1,0,0,0,867,5518,1452,267,33,222,627,1138,147,46,74,51,657,605,3.73,5,8,47,4375,1423,152,507,1222,102,141,0.983,3653680,108,106
2011,AL,OAK,3,162,81,74,88,0,0,0,0,645,5452,1330,280,29,114,509,1094,117,43,50,57,679,597,3.71,6,12,39,4343,1380,136,519,1160,124,145,0.979,1476791,97,98
2011,AL,SEA,4,162,84,67,95,0,0,0,0,556,5421,1263,253,22,109,435,1280,125,40,37,41,675,621,3.9,12,10,39,4299,1369,145,436,1088,108,152,0.982,1939421,94,95
2011,AL,TBD,2,162,81,91,71,0,1,0,0,707,5436,1324,273,37,172,571,1193,155,62,73,35,614,577,3.58,15,13,32,4347,1263,161,504,1143,73,138,0.988,1529188,92,92
2011,AL,TEX,1,162,81,96,66,1,0,1,0,855,5659,1599,310,32,210,475,930,143,45,39,49,677,607,3.79,10,19,38,4324,1327,170,461,1179,114,164,0.981,2946949,117,115
2011,AL,TOR,4,162,81,81,81,0,0,0,0,743,5559,1384,285,34,186,525,1184,131,52,48,47,761,700,4.32,7,10,33,4376,1433,179,540,1169,110,148,0.982,1818103,104,104
2011,NL,ARI,1,162,81,94,68,1,0,0,0,731,5421,1357,293,37,172,531,1249,133,55,61,33,662,609,3.8,5,12,58,4330,1414,159,442,1058,90,131,0.985,2105432,107,106
2011,NL,ATL,2,162,81,89,73,0,0,0,0,641,5528,1345,244,16,173,504,1260,77,44,28,30,605,572,3.48,3,16,52,4439,1332,125,521,1332,83,131,0.987,2372940,98,98
2011,NL,CHC,5,162,81,71,91,0,0,0,0,654,5549,1423,285,36,148,425,1202,69,23,59,35,756,690,4.33,4,5,40,4303,1439,162,580,1224,134,128,0.978,3017966,96,97
2011,NL,CIN,3,162,81,79,83,0,0,0,0,735,5612,1438,264,19,183,535,1250,97,50,63,40,720,678,4.16,4,5,39,4403,1414,185,539,1112,91,146,0.985,2213588,107,106
2011,NL,COL,4,162,81,73,89,0,0,0,0,735,5544,1429,274,40,163,555,1201,118,42,57,44,774,713,4.43,5,7,41,4343,1471,176,522,1118,98,156,0.984,2909777,116,116
2011,NL,FLA,5,162,78,72,90,0,0,0,0,625,5508,1358,274,30,149,542,1244,95,41,51,42,702,640,3.95,7,11,40,4379,1403,149,500,1218,93,126,0.985,1477462,99,100
2011,NL,HOU,6,162,81,56,106,0,0,0,0,615,5598,1442,309,28,95,401,1164,118,33,46,37,796,719,4.51,2,6,25,4305,1477,188,560,1191,116,140,0.981,2067016,102,104
2011,NL,LAD,3,161,81,82,79,0,0,0,0,644,5436,1395,237,28,117,498,1087,126,40,45,43,612,563,3.54,7,17,40,4296,1287,132,507,1265,85,121,0.986,2935139,98,98
2011,NL,MIL,1,162,81,96,66,1,0,0,0,721,5447,1422,276,31,185,481,1083,94,31,56,44,638,582,3.63,1,13,47,4325,1348,147,440,1257,111,130,0.982,3071373,103,102
2011,NL,NYM,4,162,81,77,85,0,0,0,0,718,5600,1477,309,39,108,571,1085,130,35,51,48,742,674,4.19,6,9,43,4344,1482,147,514,1126,116,126,0.981,2352596,98,98
2011,NL,PHI,1,162,81,102,60,1,0,0,0,713,5579,1409,258,38,153,539,1024,96,24,56,38,529,495,3.02,18,21,47,4431,1320,120,404,1299,74,135,0.988,3680718,105,103
2011,NL,PIT,4,162,81,72,90,0,0,0,0,610,5421,1325,277,35,107,489,1308,108,52,34,44,712,650,4.04,5,11,43,4348,1513,152,535,1031,112,154,0.982,1940429,96,97
2011,NL,SDP,5,162,81,71,91,0,0,0,0,593,5417,1284,247,42,91,501,1320,170,44,48,47,611,551,3.42,0,10,44,4348,1324,125,521,1139,94,139,0.985,2143018,92,92
2011,NL,SFG,2,162,81,86,76,0,0,0,0,570,5486,1327,282,24,121,448,1122,85,51,52,43,578,522,3.2,3,12,52,4404,1260,96,559,1316,104,127,0.983,3387303,89,89
2011,NL,STL,2,162,81,90,72,0,1,1,1,762,5532,1513,308,22,162,542,978,57,39,44,40,692,608,3.74,7,9,47,4386,1461,136,448,1098,116,167,0.982,3093954,95,94
2011,NL,WSN,3,161,80,80,81,0,0,0,0,624,5441,1319,257,22,154,470,1323,106,38,65,32,643,577,3.58,3,10,49,4348,1403,129,477,1049,104,145,0.983,1940478,100,100
2012,AL,BAL,2,162,81,93,69,0,1,0,0,712,5560,1375,270,16,214,480,1315,58,29,50,30,705,642,3.9,1,10,55,4449,1433,184,481,1177,106,151,0.983,2102240,102,103
2012,AL,BOS,5,162,81,69,93,0,0,0,0,734,5604,1459,339,16,165,428,1197,97,31,45,55,806,754,4.7,6,4,35,4329,1449,190,529,1176,101,159,0.983,3043003,106,106
2012,AL,CHW,2,162,81,85,77,0,0,0,0,748,5518,1409,228,29,211,461,1203,109,43,65,36,676,646,4.02,6,11,37,4337,1365,186,503,1246,70,154,0.988,1965955,106,106
2012,AL,CLE,4,162,81,68,94,0,0,0,0,667,5525,1385,266,24,136,555,1087,110,44,59,39,845,766,4.78,2,6,43,4326,1503,174,543,1086,96,157,0.984,1603596,93,95
2012,AL,DET,1,162,81,88,74,1,0,1,0,726,5476,1467,279,39,163,511,1103,59,23,57,39,670,596,3.75,9,8,40,4292,1409,151,438,1318,99,127,0.983,3028033,104,103
2012,AL,KCR,3,162,81,72,90,0,0,0,0,676,5636,1492,295,37,131,404,1032,132,38,42,41,746,693,4.3,2,12,44,4354,1504,163,542,1177,113,171,0.981,1739859,100,100
2012,AL,ANA,3,162,81,89,73,0,0,0,0,767,5536,1518,273,22,187,449,1113,134,33,47,41,699,640,4.02,6,16,38,4300,1339,186,483,1157,98,141,0.984,3061770,92,92
2012,AL,MIN,5,162,81,66,96,0,0,0,0,701,5562,1448,270,30,131,505,1069,135,37,53,56,832,762,4.77,3,6,35,4316,1536,198,465,943,107,188,0.983,2776354,97,99
2012,AL,NYY,1,162,81,95,67,1,0,0,0,804,5524,1462,280,13,245,565,1176,93,27,62,49,668,617,3.84,6,9,51,4336,1401,190,431,1318,75,135,0.987,3542406,103,102
2012,AL,OAK,1,162,81,94,68,1,0,0,0,713,5527,1315,267,32,195,550,1387,122,32,45,34,614,569,3.48,1,13,47,4410,1360,147,462,1136,111,135,0.982,1679013,97,97
2012,AL,SEA,4,162,81,75,87,0,0,0,0,619,5494,1285,241,27,149,466,1259,104,35,30,35,651,608,3.76,8,11,43,4370,1359,166,449,1166,72,155,0.988,1721920,90,91
2012,AL,TBD,3,162,81,90,72,0,0,0,0,697,5398,1293,250,30,175,571,1323,134,44,58,42,577,518,3.19,7,15,50,4379,1233,139,469,1383,114,155,0.981,1559681,94,93
2012,AL,TEX,2,162,81,93,69,0,1,0,0,808,5590,1526,303,32,200,478,1103,91,44,57,53,707,639,3.99,7,10,43,4326,1378,175,446,1286,85,136,0.986,3460280,112,111
2012,AL,TOR,4,162,81,73,89,0,0,0,0,716,5487,1346,247,22,198,473,1251,123,41,55,45,784,745,4.64,5,11,29,4331,1439,204,574,1142,101,167,0.984,2099663,103,104
2012,NL,ARI,3,162,81,81,81,0,0,0,0,734,5462,1416,307,33,165,539,1266,93,51,41,45,688,626,3.93,4,9,39,4301,1432,155,417,1200,90,146,0.985,2177617,105,106
2012,NL,ATL,2,162,81,94,68,0,1,0,0,700,5425,1341,263,30,149,567,1289,101,32,34,46,600,549,3.42,5,16,47,4336,1310,145,464,1232,86,147,0.986,2420171,102,101
2012,NL,CHC,5,162,81,61,101,0,0,0,0,613,5411,1297,265,36,137,447,1235,94,45,43,24,759,708,4.51,1,9,28,4241,1399,175,573,1128,105,148,0.982,2882756,98,99
2012,NL,CIN,1,162,81,97,65,1,0,0,0,669,5477,1377,296,30,172,481,1266,87,27,47,37,588,540,3.34,9,12,56,4359,1356,152,427,1248,89,113,0.985,2347251,107,107
2012,NL,COL,5,162,81,64,98,0,0,0,0,758,5577,1526,306,52,166,450,1213,100,40,36,39,890,824,5.22,0,7,36,4266,1637,198,566,1144,122,139,0.98,2630458,120,121
2012,NL,HOU,6,162,81,55,107,0,0,0,0,583,5407,1276,238,28,146,463,1365,105,46,58,30,794,721,4.56,3,11,31,4270,1493,173,540,1170,118,132,0.981,1607733,99,101
2012,NL,LAD,2,162,81,86,76,0,0,0,0,637,5438,1369,269,23,116,481,1156,104,44,52,38,597,538,3.34,2,10,40,4349,1277,122,539,1276,98,138,0.984,3324246,96,96
2012,NL,FLA,5,162,81,69,93,0,0,0,0,609,5437,1327,261,39,137,484,1228,149,41,35,40,724,655,4.09,5,7,38,4322,1448,133,495,1113,103,154,0.983,2219444,100,100
2012,NL,MIL,3,162,81,83,79,0,0,0,0,776,5557,1442,300,39,202,466,1240,158,39,90,35,733,682,4.22,0,9,44,4361,1458,169,525,1402,99,133,0.983,2831385,104,104
2012,NL,NYM,4,162,81,74,88,0,0,0,0,650,5450,1357,286,21,139,503,1250,79,38,42,30,709,651,4.09,7,13,36,4302,1368,161,488,1240,101,135,0.983,2242803,96,97
2012,NL,PHI,3,162,81,81,81,0,0,0,0,684,5544,1414,271,28,158,454,1094,116,23,63,39,680,618,3.83,5,11,42,4354,1387,178,409,1385,101,118,0.983,3565718,102,101
2012,NL,PIT,4,162,81,79,83,0,0,0,0,651,5412,1313,241,37,170,444,1354,73,52,51,45,674,615,3.86,2,10,45,4300,1357,153,490,1192,112,126,0.982,2091918,93,94
2012,NL,SDP,4,162,81,76,86,0,0,0,0,651,5422,1339,272,43,121,539,1238,155,46,54,34,710,640,4.01,4,11,43,4304,1356,162,539,1205,121,97,0.98,2123721,92,92
2012,NL,SFG,1,162,81,94,68,1,0,1,1,718,5558,1495,287,57,103,483,1097,118,39,29,61,649,593,3.68,5,14,53,4353,1361,142,489,1237,115,134,0.981,3377371,88,88
2012,NL,STL,2,162,81,88,74,0,1,0,0,765,5622,1526,290,37,159,533,1192,91,37,53,49,648,603,3.71,4,10,42,4388,1420,134,436,1218,107,149,0.983,3262109,98,97
2012,NL,WSN,1,162,81,98,64,1,0,0,0,731,5615,1468,301,25,194,479,1325,105,35,41,36,594,543,3.33,3,9,51,4405,1296,129,497,1325,94,134,0.985,2370794,99,101
2013,AL,BAL,3,162,81,85,77,0,0,0,0,745,5620,1460,298,14,212,416,1125,79,29,36,45,709,678,4.2,2,6,57,4359,1438,202,473,1169,54,165,0.991,2357561,106,105
2013,AL,BOS,1,162,81,97,65,1,0,1,1,853,5651,1566,363,29,178,581,1308,123,19,72,50,656,613,3.79,5,8,33,4362,1366,156,524,1294,80,142,0.987,2833333,102,102
2013,AL,CHW,5,162,81,63,99,0,0,0,0,598,5563,1385,237,19,148,411,1207,105,42,34,48,723,643,3.98,5,5,40,4365,1424,182,509,1249,121,155,0.98,1768413,107,107
2013,AL,CLE,2,162,81,92,70,0,1,0,0,745,5465,1391,290,23,171,562,1283,117,36,51,56,662,611,3.82,3,16,38,4324,1359,147,554,1379,98,135,0.983,1572926,93,94
2013,AL,DET,1,162,81,93,69,1,0,0,0,796,5735,1625,292,23,176,531,1073,35,20,43,47,624,587,3.61,3,12,39,4388,1369,128,462,1428,76,136,0.987,3083397,106,105
2013,AL,HOU,5,162,81,51,111,0,0,0,0,610,5457,1307,266,16,148,426,1535,110,61,52,38,848,766,4.79,2,5,32,4320,1530,191,616,1084,125,168,0.979,1651883,99,101
2013,AL,KCR,3,162,81,86,76,0,0,0,0,648,5549,1443,254,34,112,422,1048,153,32,42,42,601,555,3.45,5,12,52,4345,1366,155,469,1208,85,136,0.986,1750754,103,103
2013,AL,ANA,3,162,81,78,84,0,0,0,0,733,5588,1476,270,39,164,523,1221,82,34,48,64,737,685,4.23,4,12,41,4373,1475,167,533,1200,112,135,0.981,3019505,94,94
2013,AL,MIN,4,162,81,66,96,0,0,0,0,614,5564,1346,285,15,151,533,1430,52,33,52,32,788,733,4.55,1,7,40,4351,1591,168,458,985,81,178,0.987,2477644,99,101
2013,AL,NYY,4,162,81,85,77,0,0,0,0,650,5449,1321,247,24,144,466,1214,115,31,57,36,671,633,3.94,7,10,49,4342,1452,171,437,1233,69,139,0.988,3279589,102,101
2013,AL,OAK,1,162,81,96,66,1,0,0,0,767,5521,1403,301,25,186,573,1178,74,28,45,49,625,574,3.56,6,13,46,4356,1339,163,428,1183,97,112,0.983,1809302,95,93
2013,AL,SEA,4,162,81,71,91,0,0,0,0,624,5558,1318,249,17,188,529,1353,49,23,31,28,754,702,4.31,4,14,43,4395,1467,174,478,1297,88,149,0.986,1761546,92,92
2013,AL,TBD,2,163,81,92,71,0,1,0,0,700,5538,1421,296,23,165,589,1171,73,38,36,55,646,608,3.74,9,17,42,4392,1315,153,482,1310,59,147,0.99,1510300,96,95
2013,AL,TEX,2,163,82,91,72,0,0,0,0,730,5585,1465,262,23,176,462,1067,149,46,61,42,636,589,3.62,4,10,46,4390,1370,157,498,1309,86,146,0.986,3178273,104,103
2013,AL,TOR,5,162,81,74,88,0,0,0,0,712,5537,1398,273,24,185,510,1123,112,41,38,38,756,685,4.25,4,11,39,4356,1451,195,500,1208,111,145,0.982,2536562,102,102
2013,NL,ARI,2,162,81,81,81,0,0,0,0,685,5676,1468,302,31,130,519,1142,62,41,43,43,695,651,3.92,6,7,38,4485,1460,176,485,1218,75,135,0.988,2134795,102,102
2013,NL,ATL,1,162,81,96,66,1,0,0,0,688,5441,1354,247,21,181,542,1384,64,31,55,35,548,512,3.18,1,12,53,4351,1326,127,409,1232,85,141,0.986,2548679,104,103
2013,NL,CHC,5,162,81,66,96,0,0,0,0,602,5498,1307,297,18,172,439,1230,63,32,67,30,689,643,4,3,6,39,4344,1332,160,540,1184,100,129,0.983,2642682,104,105
2013,NL,CIN,3,162,80,90,72,0,1,0,0,698,5499,1370,274,20,155,585,1245,67,35,76,46,589,554,3.38,5,17,43,4421,1294,170,435,1296,76,131,0.988,2534369,103,102
2013,NL,COL,5,162,81,74,88,0,0,0,0,706,5599,1511,283,36,159,427,1204,112,32,26,35,760,708,4.44,1,5,35,4308,1545,136,517,1064,90,162,0.986,2793828,117,118
2013,NL,LAD,1,162,81,92,70,1,0,0,0,649,5491,1447,281,17,138,476,1146,78,28,57,48,582,524,3.25,7,22,46,4351,1321,127,460,1292,109,160,0.982,3743527,95,95
2013,NL,FLA,5,162,81,62,100,0,0,0,0,513,5449,1257,219,31,95,432,1232,78,29,56,26,646,602,3.71,2,13,36,4380,1376,121,526,1177,88,144,0.986,1586322,102,103
2013,NL,MIL,4,162,81,74,88,0,0,0,0,640,5474,1381,238,43,157,407,1183,142,50,71,35,687,615,3.84,4,15,40,4328,1401,175,466,1125,114,153,0.981,2531105,105,105
2013,NL,NYM,4,162,81,74,88,0,0,0,0,619,5559,1318,263,32,130,512,1384,114,35,51,32,684,618,3.77,4,10,40,4430,1442,152,458,1209,93,127,0.985,2135657,94,95
2013,NL,PHI,4,162,81,73,89,0,0,0,0,610,5456,1355,255,32,140,417,1205,73,29,53,31,749,689,4.32,6,3,32,4309,1465,152,506,1199,97,141,0.984,3012403,101,102
2013,NL,PIT,2,162,81,94,68,0,1,0,0,634,5486,1346,273,35,161,469,1330,94,42,88,29,577,533,3.26,3,16,55,4412,1299,101,515,1261,106,154,0.984,2256862,94,94
2013,NL,SDP,3,162,81,76,86,0,0,0,0,618,5517,1349,246,26,146,467,1309,118,34,52,34,700,643,3.98,3,6,40,4365,1407,156,525,1171,83,140,0.986,2166691,91,91
2013,NL,SFG,4,162,82,76,86,0,0,0,0,629,5552,1446,280,35,107,469,1078,67,26,39,42,691,643,4,2,13,41,4342,1380,145,521,1256,107,128,0.982,3326796,90,89
2013,NL,STL,1,162,81,97,65,1,0,1,0,783,5557,1494,322,20,125,481,1110,45,22,64,44,596,555,3.42,7,15,44,4379,1366,112,451,1254,75,177,0.988,3369769,99,97
2013,NL,WSN,2,162,81,86,76,0,0,0,0,656,5436,1365,259,27,161,464,1192,88,28,40,39,626,576,3.59,6,13,47,4337,1367,142,405,1236,107,146,0.982,2652422,102,101
2014,AL,BAL,1,162,81,96,66,1,0,0,0,705,5596,1434,264,16,211,401,1285,44,20,62,36,593,557,3.43,3,13,53,4384,1342,151,472,1174,87,156,0.986,2464473,100,100
2014,AL,BOS,5,162,81,71,91,0,0,0,0,634,5551,1355,282,20,123,535,1337,63,25,68,52,715,653,4.01,3,7,36,4397,1458,154,482,1213,92,155,0.985,2956089,102,101
2014,AL,CHW,4,162,81,73,89,0,0,0,0,660,5543,1400,279,32,155,417,1362,85,36,60,38,758,687,4.29,3,6,36,4323,1468,140,557,1152,107,170,0.982,1650821,100,101
2014,AL,CLE,3,162,81,85,77,0,0,0,0,669,5575,1411,284,23,142,504,1189,104,27,42,49,653,581,3.56,6,15,40,4405,1398,135,464,1450,116,139,0.981,1437393,97,97
2014,AL,DET,1,162,81,90,72,1,0,0,0,757,5630,1557,325,26,155,443,1144,106,41,44,61,705,648,4.01,5,8,41,4362,1475,127,462,1244,101,153,0.983,2917209,105,104
2014,AL,HOU,4,162,81,70,92,0,0,0,0,629,5447,1317,240,19,163,495,1442,122,37,55,36,723,657,4.11,7,3,31,4316,1437,139,484,1137,106,151,0.983,1751829,101,102
2014,AL,KCR,2,162,81,89,73,0,1,1,0,651,5545,1456,286,29,95,380,985,153,36,53,47,624,565,3.51,3,14,53,4352,1386,128,440,1168,104,122,0.983,1956482,105,104
2014,AL,ANA,1,162,81,98,64,1,0,0,0,773,5652,1464,304,31,155,492,1266,81,39,60,54,630,590,3.58,3,13,46,4448,1307,126,504,1342,83,127,0.986,3095935,96,95
2014,AL,MIN,5,162,81,70,92,0,0,0,0,715,5567,1412,316,27,128,544,1329,99,36,53,44,777,728,4.57,2,7,38,4305,1588,147,408,1031,97,136,0.984,2250606,102,103
2014,AL,NYY,2,162,81,84,78,0,0,0,0,633,5497,1349,247,26,147,452,1133,112,26,56,47,664,605,3.75,5,10,48,4359,1392,164,398,1370,92,107,0.984,3401624,100,101
2014,AL,OAK,2,162,81,88,74,0,1,0,0,729,5545,1354,253,33,146,586,1104,83,20,49,43,572,524,3.22,7,13,31,4390,1269,147,406,1244,111,150,0.982,2003628,99,97
2014,AL,SEA,3,162,81,87,75,0,0,0,0,634,5450,1328,247,32,136,396,1232,96,42,60,34,554,512,3.17,2,9,51,4356,1240,137,463,1317,82,139,0.986,2064334,95,95
2014,AL,TBD,4,162,81,77,85,0,0,0,0,612,5516,1361,263,24,117,527,1124,63,27,66,53,625,579,3.56,3,22,37,4391,1292,145,482,1437,88,96,0.985,1446464,97,97
2014,AL,TEX,5,162,81,67,95,0,0,0,0,637,5460,1400,260,28,111,417,1162,105,59,61,45,773,711,4.49,6,17,33,4279,1510,160,505,1110,106,155,0.982,2718733,101,101
2014,AL,TOR,3,162,81,83,79,0,0,0,0,723,5549,1435,282,24,177,502,1151,78,21,41,40,686,642,4,3,16,45,4329,1400,151,490,1199,87,130,0.985,2375525,102,102
2014,NL,ARI,5,162,81,64,98,0,0,0,0,615,5552,1379,259,47,118,398,1165,86,33,43,36,742,683,4.26,2,4,35,4333,1467,154,469,1278,101,147,0.983,2073730,102,102
2014,NL,ATL,2,162,81,79,83,0,0,0,0,573,5468,1316,240,22,123,472,1369,95,33,43,27,597,547,3.38,5,13,54,4365,1369,121,472,1301,85,143,0.986,2354305,99,99
2014,NL,CHC,5,162,81,73,89,0,0,0,0,614,5508,1315,270,31,157,442,1477,65,40,54,41,707,636,3.91,1,11,37,4390,1398,115,504,1311,103,137,0.983,2652113,103,104
2014,NL,CIN,4,162,81,76,86,0,0,0,0,595,5395,1282,254,20,131,415,1252,122,52,52,37,612,576,3.59,5,13,44,4338,1282,163,507,1290,72,120,0.988,2476664,98,98
2014,NL,COL,4,162,81,66,96,0,0,0,0,755,5612,1551,307,41,186,397,1281,85,48,48,48,818,770,4.84,1,4,24,4293,1528,173,531,1074,106,166,0.983,2680329,115,116
2014,NL,LAD,1,162,81,94,68,1,0,0,0,718,5560,1476,302,38,134,519,1246,138,50,61,43,617,554,3.4,7,16,47,4394,1338,142,429,1373,107,145,0.983,3782337,96,95
2014,NL,FLA,4,162,81,77,85,0,0,0,0,645,5538,1399,254,36,122,501,1419,58,21,35,39,674,613,3.78,3,16,42,4373,1481,114,458,1190,97,154,0.984,1732283,103,104
2014,NL,MIL,3,162,81,82,80,0,0,0,0,650,5462,1366,297,28,150,423,1197,102,43,73,37,657,594,3.67,3,9,45,4373,1386,167,431,1246,99,130,0.984,2797384,102,103
2014,NL,NYM,3,162,81,79,83,0,0,0,0,629,5472,1306,275,19,125,516,1264,101,34,54,44,618,568,3.49,1,11,42,4391,1370,141,509,1303,104,158,0.983,2148808,94,95
2014,NL,PHI,5,162,81,73,89,0,0,0,0,619,5603,1356,251,27,125,443,1306,109,26,55,37,687,619,3.79,2,12,40,4405,1396,134,521,1255,83,133,0.987,2423852,100,101
2014,NL,PIT,2,162,81,88,74,0,1,0,0,682,5536,1436,275,30,156,520,1244,104,47,78,35,631,562,3.47,2,7,48,4369,1341,128,499,1228,109,148,0.983,2442564,98,97
2014,NL,SDP,3,162,81,77,85,0,0,0,0,535,5294,1199,224,30,109,468,1294,91,34,41,45,577,523,3.27,4,10,41,4316,1300,117,462,1284,101,124,0.983,2195373,91,91
2014,NL,SFG,2,162,81,88,74,0,1,1,1,665,5523,1407,257,42,132,427,1245,56,27,43,49,614,564,3.5,8,12,46,4347,1305,133,389,1211,100,155,0.984,3368697,95,95
2014,NL,STL,1,162,81,90,72,1,0,0,0,619,5426,1371,275,21,105,471,1133,57,32,86,39,603,564,3.5,8,23,55,4346,1321,123,470,1221,88,145,0.985,3540649,101,100
2014,NL,WSN,1,162,81,96,66,1,0,0,0,686,5542,1403,265,27,152,517,1304,101,23,56,41,555,495,3.03,5,19,45,4412,1351,110,352,1288,100,139,0.984,2579389,104,102
2015,AL,BAL,3,162,78,81,81,0,0,0,0,713,5485,1370,246,20,217,418,1331,44,25,51,32,693,646,4.05,0,10,43,4304,1406,174,483,1233,77,134,0.987,2281202,103,104
2015,AL,BOS,5,162,81,78,84,0,0,0,0,748,5640,1495,294,33,161,478,1148,71,27,46,42,753,694,4.31,3,10,40,4345,1486,178,478,1218,97,148,0.984,2880694,104,107
2015,AL,CHW,4,162,81,76,86,0,0,0,0,622,5533,1381,260,27,136,404,1231,68,42,65,37,701,643,3.98,7,9,37,4358,1443,162,474,1359,101,159,0.983,1755810,92,93
2015,AL,CLE,3,161,80,81,80,0,0,0,0,669,5439,1395,303,29,141,533,1157,86,28,39,50,640,584,3.67,11,10,38,4298,1274,161,425,1407,79,136,0.987,1388905,106,106
2015,AL,DET,5,161,81,74,87,0,0,0,0,689,5605,1515,289,49,151,455,1259,83,51,41,35,803,746,4.64,7,12,35,4341,1491,193,489,1100,86,165,0.986,2726048,97,98
2015,AL,HOU,2,162,81,86,76,0,1,0,0,729,5459,1363,278,26,230,486,1392,121,48,56,43,618,572,3.57,5,13,39,4323,1308,148,423,1280,85,131,0.986,2153585,97,99
2015,AL,KCR,1,162,81,95,67,1,0,1,1,724,5575,1497,300,42,139,383,973,104,34,77,47,641,601,3.73,2,8,56,4356,1372,155,489,1160,88,138,0.985,2708549,104,103
2015,AL,ANA,3,162,81,85,77,0,0,0,0,661,5417,1331,243,21,176,435,1150,52,34,58,40,675,630,3.94,2,12,46,4322,1355,166,466,1221,93,108,0.984,3012765,94,95
2015,AL,MIN,2,162,81,83,79,0,0,0,0,696,5467,1349,277,44,156,439,1264,70,38,40,41,700,653,4.07,2,12,45,4329,1506,163,413,1046,86,150,0.986,2220054,103,104
2015,AL,NYY,2,162,81,87,75,0,1,0,0,764,5567,1397,272,19,212,554,1227,63,25,63,54,698,652,4.03,3,4,48,4373,1416,182,474,1370,93,135,0.985,3193795,99,101
2015,AL,OAK,5,162,81,68,94,0,0,0,0,694,5600,1405,277,46,146,475,1119,78,29,40,38,729,664,4.14,5,15,28,4334,1402,172,474,1179,126,154,0.979,1768175,97,98
2015,AL,SEA,4,162,81,76,86,0,0,0,0,656,5544,1379,262,22,198,478,1336,69,45,36,35,726,677,4.16,6,12,45,4389,1430,181,491,1283,94,155,0.985,2193581,92,94
2015,AL,TBD,4,162,84,80,82,0,0,0,0,644,5485,1383,278,32,167,436,1310,87,45,84,47,642,604,3.74,1,12,60,4360,1314,175,477,1355,95,118,0.984,1287054,100,102
2015,AL,TEX,1,162,81,88,74,1,0,0,0,751,5511,1419,279,32,172,503,1233,101,39,76,54,733,680,4.24,5,9,45,4328,1459,171,508,1095,119,169,0.981,2491875,102,105
2015,AL,TOR,1,162,81,93,69,1,0,0,0,891,5509,1480,308,17,232,570,1151,88,23,54,62,670,609,3.8,7,10,34,4323,1353,173,397,1117,88,145,0.985,2794891,99,98
2015,NL,ARI,3,162,81,79,83,0,0,0,0,720,5649,1494,289,48,154,490,1312,132,44,33,57,713,659,4.04,1,12,44,4400,1450,182,500,1215,86,146,0.986,2080145,107,106
2015,NL,ATL,4,162,81,67,95,0,0,0,0,573,5420,1361,251,18,100,471,1107,69,33,44,31,760,698,4.41,3,10,44,4276,1462,170,550,1148,90,186,0.985,2001392,97,97
2015,NL,CHC,3,162,81,97,65,0,1,0,0,689,5491,1341,272,30,171,567,1518,95,37,74,35,608,546,3.36,6,21,48,4384,1276,134,407,1431,111,120,0.982,2919122,100,100
2015,NL,CIN,5,162,81,64,98,0,0,0,0,640,5571,1382,257,27,167,496,1255,134,38,42,40,754,700,4.33,2,8,35,4360,1436,177,544,1252,90,131,0.985,2419506,101,101
2015,NL,COL,5,162,81,68,94,0,0,0,0,737,5572,1479,274,49,186,388,1283,97,43,33,34,844,799,5.04,4,4,36,4279,1579,183,579,1112,95,171,0.985,2506789,119,118
2015,NL,LAD,1,162,81,92,70,1,0,0,0,667,5385,1346,263,26,187,563,1258,59,34,60,30,595,553,3.44,6,21,47,4337,1317,145,395,1396,75,133,0.988,3764815,101,98
2015,NL,FLA,3,162,81,71,91,0,0,0,0,613,5463,1420,236,40,120,375,1150,112,45,39,40,678,638,4.02,0,12,35,4281,1374,141,508,1152,77,162,0.987,1752235,98,97
2015,NL,MIL,4,162,81,68,94,0,0,0,0,655,5480,1378,274,34,145,412,1299,84,29,41,34,737,682,4.28,1,7,40,4305,1432,176,517,1260,116,164,0.981,2542558,101,101
2015,NL,NYM,1,162,81,90,72,1,0,1,0,683,5527,1351,295,17,177,488,1290,51,25,68,32,613,557,3.43,1,14,50,4388,1341,152,383,1337,88,131,0.986,2569753,94,92
2015,NL,PHI,5,162,81,63,99,0,0,0,0,626,5529,1374,272,37,130,387,1274,88,32,54,29,809,749,4.69,1,7,35,4309,1592,191,488,1153,117,145,0.981,1831080,98,98
2015,NL,PIT,2,162,81,98,64,0,1,0,0,697,5631,1462,292,27,140,461,1322,98,45,89,41,596,532,3.21,0,13,54,4469,1392,110,453,1338,122,177,0.981,2498596,99,97
